date,OT
2023/5/17 0:00,1924.829956
2023/5/18 0:00,1944.359985
2023/5/19 0:00,1949.420044
2023/5/22 0:00,1947.810059
2023/5/23 0:00,1938.459961
2023/5/24 0:00,1917.73999
2023/5/25 0:00,1941.72998
2023/5/26 0:00,1968.709961
2023/5/30 0:00,1980.550049
2023/5/31 0:00,1965.609985
2023/6/1 0:00,1982.949951
2023/6/2 0:00,2005.48999
2023/6/5 0:00,2011.910034
2023/6/6 0:00,2002.719971
2023/6/7 0:00,2009.430054
2023/6/8 0:00,2003.329956
2023/6/9 0:00,2019.589966
2023/6/12 0:00,2028.329956
2023/6/13 0:00,2043.719971
2023/6/14 0:00,2050.51001
2023/6/15 0:00,2076.469971
2023/6/16 0:00,2081.070068
2023/6/20 0:00,2059.850098
2023/6/21 0:00,2049.649902
2023/6/22 0:00,2051.370117
2023/6/23 0:00,2045
2023/6/26 0:00,2040.089966
2023/6/27 0:00,2042.709961
2023/6/28 0:00,2048.370117
2023/6/29 0:00,2048.860107
2023/6/30 0:00,2078.330078
2023/7/3 0:00,2077.949951
2023/7/5 0:00,2081.860107
2023/7/6 0:00,2065.159912
2023/7/7 0:00,2071.560059
2023/7/10 0:00,2052.389893
2023/7/11 0:00,2060.879883
2023/7/12 0:00,2086.23999
2023/7/13 0:00,2103.159912
2023/7/14 0:00,2113.969971
2023/7/17 0:00,2111.639893
2023/7/18 0:00,2130.709961
2023/7/19 0:00,2139.27002
2023/7/20 0:00,2132.649902
2023/7/21 0:00,2120.929932
2023/7/24 0:00,2124.51001
2023/7/25 0:00,2131.860107
2023/7/26 0:00,2132.639893
2023/7/27 0:00,2150.179932
2023/7/28 0:00,2144.899902
2023/7/31 0:00,2144.719971
2023/8/1 0:00,2139.620117
2023/8/2 0:00,2122.659912
2023/8/3 0:00,2108.179932
2023/8/4 0:00,2120.679932
2023/8/7 0:00,2109.120117
2023/8/8 0:00,2103.149902
2023/8/9 0:00,2102.939941
2023/8/10 0:00,2110.939941
2023/8/11 0:00,2085.409912
2023/8/14 0:00,2096.439941
2023/8/15 0:00,2092.600098
2023/8/16 0:00,2079.080078
2023/8/17 0:00,2064.48999
2023/8/18 0:00,2045.650024
2023/8/21 0:00,2061.73999
2023/8/22 0:00,2069.320068
2023/8/23 0:00,2081.590088
2023/8/24 0:00,2090.560059
2023/8/25 0:00,2066.77002
2023/8/28 0:00,2076.370117
2023/8/29 0:00,2107.48999
2023/8/30 0:00,2117.919922
2023/8/31 0:00,2125.51001
2023/9/1 0:00,2128.840088
2023/9/5 0:00,2118.800049
2023/9/6 0:00,2108.75
2023/9/7 0:00,2088.669922
2023/9/8 0:00,2097.860107
2023/9/11 0:00,2110.639893
2023/9/12 0:00,2107.360107
2023/9/13 0:00,2107.449951
2023/9/14 0:00,2121.580078
2023/9/15 0:00,2114.320068
2023/9/18 0:00,2098.090088
2023/9/19 0:00,2091.219971
2023/9/20 0:00,2093.98999
2023/9/21 0:00,2050.399902
2023/9/22 0:00,2044.560059
2023/9/25 0:00,2034.569946
2023/9/26 0:00,2022.069946
2023/9/27 0:00,2011.800049
2023/9/28 0:00,2021.209961
2023/9/29 0:00,2030.609985
2023/10/2 0:00,2022.76001
2023/10/3 0:00,2014.97998
2023/10/4 0:00,2009.040039
2023/10/5 0:00,2009.089966
2023/10/6 0:00,2035.680054
2023/10/9 0:00,2043.949951
2023/10/10 0:00,2063.110107
2023/10/11 0:00,2061.169922
2023/10/12 0:00,2068.51001
2023/10/13 0:00,2064.959961
2023/10/16 0:00,2063.689941
2023/10/17 0:00,2063.75
2023/10/18 0:00,2052.939941
2023/10/19 0:00,2043.900024
2023/10/20 0:00,2016.550049
2023/10/23 0:00,2008.699951
2023/10/24 0:00,2010.920044
2023/10/25 0:00,1999.349976
2023/10/26 0:00,1971.319946
2023/10/27 0:00,1957.859985
2023/10/30 0:00,1972.819946
2023/10/31 0:00,1978.329956
2023/11/1 0:00,2007.349976
2023/11/2 0:00,2040.02002
2023/11/3 0:00,2061
2023/11/6 0:00,2064.669922
2023/11/7 0:00,2077.75
2023/11/8 0:00,2080.929932
2023/11/9 0:00,2081.590088
2023/11/10 0:00,2094.709961
2023/11/13 0:00,2096.830078
2023/11/14 0:00,2132.379883
2023/11/15 0:00,2135.98999
2023/11/16 0:00,2135.77002
2023/11/17 0:00,2138.820068
2023/11/20 0:00,2157.629883
2023/11/21 0:00,2148.679932
2023/11/22 0:00,2163.870117
2023/11/24 0:00,2156.860107
2023/11/27 0:00,2156.48999
2023/11/28 0:00,2159.820068
2023/11/29 0:00,2169.409912
2023/11/30 0:00,2155.689941
2023/12/1 0:00,2162.629883
2023/12/4 0:00,2145.860107
2023/12/5 0:00,2156.679932
